index,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,currency_map,Revenue,Transaction_Type
803,536464,22812,"PACK 3 BOXES CHRISTMAS PANNETONE",6,"12/1/2010 12:23",1.95,17968,"United Kingdom",£,11.7,Sales
804,536464,22197,"SMALL POPCORN HOLDER",5,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,4.25,Sales
805,536464,21977,"PACK OF 60 PINK PAISLEY CAKE CASES",1,"12/1/2010 12:23",0.55,17968,"United Kingdom",£,0.55,Sales
806,536464,22619,"SET OF 6 SOLDIER SKITTLES",1,"12/1/2010 12:23",3.75,17968,"United Kingdom",£,3.75,Sales
807,536464,16258A,"SWIRLY CIRCULAR RUBBERS IN BAG",1,"12/1/2010 12:23",0.42,17968,"United Kingdom",£,0.42,Sales
808,536464,21992,"VINTAGE PAISLEY STATIONERY SET",1,"12/1/2010 12:23",2.95,17968,"United Kingdom",£,2.95,Sales
809,536464,22910,"PAPER CHAIN KIT VINTAGE CHRISTMAS",1,"12/1/2010 12:23",2.95,17968,"United Kingdom",£,2.95,Sales
810,536464,21124,"SET/10 BLUE POLKADOT PARTY CANDLES",1,"12/1/2010 12:23",1.25,17968,"United Kingdom",£,1.25,Sales
811,536464,22735,"RIBBON REEL SOCKS AND MITTENS",2,"12/1/2010 12:23",1.65,17968,"United Kingdom",£,3.3,Sales
812,536464,22952,"60 CAKE CASES VINTAGE CHRISTMAS",2,"12/1/2010 12:23",0.55,17968,"United Kingdom",£,1.1,Sales
813,536464,22945,"CHRISTMAS METAL TAGS ASSORTED ",6,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,5.1,Sales
814,536464,21816,"CHRISTMAS TREE T-LIGHT HOLDER",2,"12/1/2010 12:23",1.45,17968,"United Kingdom",£,2.9,Sales
815,536464,21815,"STAR  T-LIGHT HOLDER ",4,"12/1/2010 12:23",1.45,17968,"United Kingdom",£,5.8,Sales
816,536464,21814,"HEART T-LIGHT HOLDER ",2,"12/1/2010 12:23",1.45,17968,"United Kingdom",£,2.9,Sales
817,536464,10125,"MINI FUNKY DESIGN TAPES",2,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,1.7,Sales
818,536464,22810,"SET OF 6 T-LIGHTS SNOWMEN",1,"12/1/2010 12:23",2.95,17968,"United Kingdom",£,2.95,Sales
819,536464,22573,"STAR WOODEN CHRISTMAS DECORATION",1,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,0.85,Sales
820,536464,22577,"WOODEN HEART CHRISTMAS SCANDINAVIAN",1,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,0.85,Sales
821,536464,22603,"CHRISTMAS RETROSPOT TREE WOOD",2,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,1.7,Sales
822,536464,22809,"SET OF 6 T-LIGHTS SANTA",1,"12/1/2010 12:23",2.95,17968,"United Kingdom",£,2.95,Sales
823,536464,20878,"SET/9 CHRISTMAS T-LIGHTS SCENTED ",1,"12/1/2010 12:23",1.25,17968,"United Kingdom",£,1.25,Sales
824,536464,20866,"BLUE ROSE FABRIC MIRROR",1,"12/1/2010 12:23",1.25,17968,"United Kingdom",£,1.25,Sales
825,536464,85095,"THREE CANVAS LUGGAGE TAGS",1,"12/1/2010 12:23",1.95,17968,"United Kingdom",£,1.95,Sales
826,536464,22333,"RETROSPOT PARTY BAG + STICKER SET",1,"12/1/2010 12:23",1.65,17968,"United Kingdom",£,1.65,Sales
827,536464,22557,"PLASTERS IN TIN VINTAGE PAISLEY ",1,"12/1/2010 12:23",1.65,17968,"United Kingdom",£,1.65,Sales
828,536464,21584,"RETROSPOT SMALL TUBE MATCHES",1,"12/1/2010 12:23",1.65,17968,"United Kingdom",£,1.65,Sales
829,536464,22866,"HAND WARMER SCOTTY DOG DESIGN",1,"12/1/2010 12:23",2.1,17968,"United Kingdom",£,2.1,Sales
830,536464,22731,"3D CHRISTMAS STAMPS STICKERS ",2,"12/1/2010 12:23",1.25,17968,"United Kingdom",£,2.5,Sales
831,536464,22866,"HAND WARMER SCOTTY DOG DESIGN",1,"12/1/2010 12:23",2.1,17968,"United Kingdom",£,2.1,Sales
832,536464,22866,"HAND WARMER SCOTTY DOG DESIGN",3,"12/1/2010 12:23",2.1,17968,"United Kingdom",£,6.300000000000001,Sales
833,536464,22558,"CLOTHES PEGS RETROSPOT PACK 24 ",2,"12/1/2010 12:23",1.49,17968,"United Kingdom",£,2.98,Sales
834,536464,22956,"36 FOIL HEART CAKE CASES",1,"12/1/2010 12:23",2.1,17968,"United Kingdom",£,2.1,Sales
835,536464,22945,"CHRISTMAS METAL TAGS ASSORTED ",6,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,5.1,Sales
836,536464,22582,"PACK OF 6 SWEETIE GIFT BOXES",1,"12/1/2010 12:23",2.55,17968,"United Kingdom",£,2.55,Sales
837,536464,21212,"PACK OF 72 RETROSPOT CAKE CASES",1,"12/1/2010 12:23",0.55,17968,"United Kingdom",£,0.55,Sales
838,536464,21212,"PACK OF 72 RETROSPOT CAKE CASES",2,"12/1/2010 12:23",0.55,17968,"United Kingdom",£,1.1,Sales
839,536464,22585,"PACK OF 6 BIRDY GIFT TAGS",3,"12/1/2010 12:23",1.25,17968,"United Kingdom",£,3.75,Sales
840,536464,21121,"SET/10 RED POLKADOT PARTY CANDLES",1,"12/1/2010 12:23",1.25,17968,"United Kingdom",£,1.25,Sales
841,536464,21122,"SET/10 PINK POLKADOT PARTY CANDLES",1,"12/1/2010 12:23",1.25,17968,"United Kingdom",£,1.25,Sales
842,536464,22759,"SET OF 3 NOTEBOOKS IN PARCEL",1,"12/1/2010 12:23",1.65,17968,"United Kingdom",£,1.65,Sales
843,536464,21815,"STAR  T-LIGHT HOLDER ",1,"12/1/2010 12:23",1.45,17968,"United Kingdom",£,1.45,Sales
844,536464,85231B,"CINAMMON SET OF 9 T-LIGHTS",3,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,2.55,Sales
845,536464,85231G,"ORANGE SCENTED SET/9 T-LIGHTS",5,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,4.25,Sales
846,536464,22082,"RIBBON REEL STRIPES DESIGN ",5,"12/1/2010 12:23",1.65,17968,"United Kingdom",£,8.25,Sales
847,536464,22500,"SET OF 2 TINS JARDIN DE PROVENCE",2,"12/1/2010 12:23",4.95,17968,"United Kingdom",£,9.9,Sales
848,536464,22742,"MAKE YOUR OWN PLAYTIME CARD KIT",1,"12/1/2010 12:23",2.95,17968,"United Kingdom",£,2.95,Sales
849,536464,21329,"DINOSAURS  WRITING SET ",1,"12/1/2010 12:23",1.65,17968,"United Kingdom",£,1.65,Sales
850,536464,21328,"BALLOONS  WRITING SET ",1,"12/1/2010 12:23",1.65,17968,"United Kingdom",£,1.65,Sales
851,536464,21327,"SKULLS WRITING SET ",1,"12/1/2010 12:23",1.65,17968,"United Kingdom",£,1.65,Sales
852,536464,21992,"VINTAGE PAISLEY STATIONERY SET",1,"12/1/2010 12:23",2.95,17968,"United Kingdom",£,2.95,Sales
853,536464,21738,"COSY SLIPPER SHOES SMALL  RED ",1,"12/1/2010 12:23",2.95,17968,"United Kingdom",£,2.95,Sales
854,536464,48173C,"DOORMAT BLACK FLOCK ",1,"12/1/2010 12:23",7.95,17968,"United Kingdom",£,7.95,Sales
855,536464,85099C,"JUMBO  BAG BAROQUE BLACK WHITE",1,"12/1/2010 12:23",1.95,17968,"United Kingdom",£,1.95,Sales
856,536464,22960,"JAM MAKING SET WITH JARS",1,"12/1/2010 12:23",4.25,17968,"United Kingdom",£,4.25,Sales
857,536464,85231G,"ORANGE SCENTED SET/9 T-LIGHTS",1,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,0.85,Sales
858,536464,85231B,"CINAMMON SET OF 9 T-LIGHTS",2,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,1.7,Sales
859,536464,22866,"HAND WARMER SCOTTY DOG DESIGN",1,"12/1/2010 12:23",2.1,17968,"United Kingdom",£,2.1,Sales
860,536464,72818,"CHRISTMAS DECOUPAGE CANDLE",1,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,0.85,Sales
861,536464,21814,"HEART T-LIGHT HOLDER ",8,"12/1/2010 12:23",1.45,17968,"United Kingdom",£,11.6,Sales
862,536464,22441,"GROW YOUR OWN BASIL IN ENAMEL MUG",1,"12/1/2010 12:23",2.1,17968,"United Kingdom",£,2.1,Sales
863,536464,22312,"OFFICE MUG WARMER POLKADOT",1,"12/1/2010 12:23",2.95,17968,"United Kingdom",£,2.95,Sales
864,536464,22197,"SMALL POPCORN HOLDER",6,"12/1/2010 12:23",0.85,17968,"United Kingdom",£,5.1,Sales
865,536464,22663,"JUMBO BAG DOLLY GIRL DESIGN",1,"12/1/2010 12:23",1.95,17968,"United Kingdom",£,1.95,Sales
866,536466,22960,"JAM MAKING SET WITH JARS",6,"12/1/2010 12:23",4.25,14849,"United Kingdom",£,25.5,Sales
867,536466,22961,"JAM MAKING SET PRINTED",12,"12/1/2010 12:23",1.45,14849,"United Kingdom",£,17.4,Sales
868,536477,21314,"SMALL GLASS HEART TRINKET POT",48,"12/1/2010 12:27",1.85,16210,"United Kingdom",£,88.80000000000001,Sales
869,536477,84029E,"RED WOOLLY HOTTIE WHITE HEART.",24,"12/1/2010 12:27",3.39,16210,"United Kingdom",£,81.36,Sales
870,536477,21137,"BLACK RECORD COVER FRAME",480,"12/1/2010 12:27",3.39,16210,"United Kingdom",£,1627.2,Sales
871,536477,22041,"RECORD FRAME 7" SINGLE SIZE ",48,"12/1/2010 12:27",2.1,16210,"United Kingdom",£,100.80000000000001,Sales
872,536477,20979,"36 PENCILS TUBE RED RETROSPOT",16,"12/1/2010 12:27",1.25,16210,"United Kingdom",£,20,Sales
873,536477,20977,"36 PENCILS TUBE WOODLAND",16,"12/1/2010 12:27",1.25,16210,"United Kingdom",£,20,Sales
874,536477,22619,"SET OF 6 SOLDIER SKITTLES",4,"12/1/2010 12:27",3.75,16210,"United Kingdom",£,15,Sales
875,536477,22571,"ROCKING HORSE RED CHRISTMAS ",96,"12/1/2010 12:27",0.72,16210,"United Kingdom",£,69.12,Sales
876,536477,22595,"CHRISTMAS GINGHAM HEART",144,"12/1/2010 12:27",0.72,16210,"United Kingdom",£,103.67999999999999,Sales
877,536477,22593,"CHRISTMAS GINGHAM STAR",144,"12/1/2010 12:27",0.72,16210,"United Kingdom",£,103.67999999999999,Sales
878,536477,22633,"HAND WARMER UNION JACK",12,"12/1/2010 12:27",2.1,16210,"United Kingdom",£,25.200000000000003,Sales
879,536477,22632,"HAND WARMER RED RETROSPOT",12,"12/1/2010 12:27",2.1,16210,"United Kingdom",£,25.200000000000003,Sales
880,536477,22423,"REGENCY CAKESTAND 3 TIER",16,"12/1/2010 12:27",10.95,16210,"United Kingdom",£,175.2,Sales
881,536477,22411,"JUMBO SHOPPER VINTAGE RED PAISLEY",10,"12/1/2010 12:27",1.95,16210,"United Kingdom",£,19.5,Sales
882,536488,22738,"RIBBON REEL SNOWY VILLAGE",5,"12/1/2010 12:31",1.65,17897,"United Kingdom",£,8.25,Sales
883,536488,21621,"VINTAGE UNION JACK BUNTING",1,"12/1/2010 12:31",8.5,17897,"United Kingdom",£,8.5,Sales
884,536488,22960,"JAM MAKING SET WITH JARS",8,"12/1/2010 12:31",4.25,17897,"United Kingdom",£,34,Sales
885,536488,22082,"RIBBON REEL STRIPES DESIGN ",5,"12/1/2010 12:31",1.65,17897,"United Kingdom",£,8.25,Sales
886,536488,47563A,"RETRO LONGBOARD IRONING BOARD COVER",1,"12/1/2010 12:31",3.75,17897,"United Kingdom",£,3.75,Sales
887,536488,84558A,"3D DOG PICTURE PLAYING CARDS",1,"12/1/2010 12:31",2.95,17897,"United Kingdom",£,2.95,Sales
888,536488,21592,"RETROSPOT CIGAR BOX MATCHES ",1,"12/1/2010 12:31",1.25,17897,"United Kingdom",£,1.25,Sales
889,536488,20878,"SET/9 CHRISTMAS T-LIGHTS SCENTED ",2,"12/1/2010 12:31",1.25,17897,"United Kingdom",£,2.5,Sales
890,536488,84347,"ROTATING SILVER ANGELS T-LIGHT HLDR",1,"12/1/2010 12:31",2.55,17897,"United Kingdom",£,2.55,Sales
891,536488,84347,"ROTATING SILVER ANGELS T-LIGHT HLDR",1,"12/1/2010 12:31",2.55,17897,"United Kingdom",£,2.55,Sales
892,536488,21577,"SAVE THE PLANET COTTON TOTE BAG",1,"12/1/2010 12:31",2.25,17897,"United Kingdom",£,2.25,Sales
893,536488,22909,"SET OF 20 VINTAGE CHRISTMAS NAPKINS",1,"12/1/2010 12:31",0.85,17897,"United Kingdom",£,0.85,Sales
894,536488,22087,"PAPER BUNTING WHITE LACE",1,"12/1/2010 12:31",2.95,17897,"United Kingdom",£,2.95,Sales
895,536488,22651,"GENTLEMAN SHIRT REPAIR KIT ",2,"12/1/2010 12:31",0.85,17897,"United Kingdom",£,1.7,Sales
896,536488,22713,"CARD I LOVE LONDON ",12,"12/1/2010 12:31",0.42,17897,"United Kingdom",£,5.04,Sales
897,536488,22910,"PAPER CHAIN KIT VINTAGE CHRISTMAS",1,"12/1/2010 12:31",2.95,17897,"United Kingdom",£,2.95,Sales
898,536488,21370,"MIRRORED WALL ART FOXY",2,"12/1/2010 12:31",6.35,17897,"United Kingdom",£,12.7,Sales
899,536488,21367,"MIRRORED WALL ART GENTS",1,"12/1/2010 12:31",2.55,17897,"United Kingdom",£,2.55,Sales
900,536488,22376,"AIRLINE BAG VINTAGE JET SET WHITE",1,"12/1/2010 12:31",4.25,17897,"United Kingdom",£,4.25,Sales
901,536488,22961,"JAM MAKING SET PRINTED",1,"12/1/2010 12:31",1.45,17897,"United Kingdom",£,1.45,Sales
902,536488,21895,"POTTING SHED SOW 'N' GROW SET",1,"12/1/2010 12:31",4.25,17897,"United Kingdom",£,4.25,Sales
903,536488,22468,"BABUSHKA LIGHTS STRING OF 10",1,"12/1/2010 12:31",6.75,17897,"United Kingdom",£,6.75,Sales
904,536488,21034,"REX CASH+CARRY JUMBO SHOPPER",1,"12/1/2010 12:31",0.95,17897,"United Kingdom",£,0.95,Sales
905,536488,22372,"AIRLINE BAG VINTAGE WORLD CHAMPION ",1,"12/1/2010 12:31",4.25,17897,"United Kingdom",£,4.25,Sales
906,536488,22867,"HAND WARMER BIRD DESIGN",1,"12/1/2010 12:31",2.1,17897,"United Kingdom",£,2.1,Sales
907,536488,22144,"CHRISTMAS CRAFT LITTLE FRIENDS",1,"12/1/2010 12:31",2.1,17897,"United Kingdom",£,2.1,Sales
908,536488,21190,"PINK HEARTS PAPER GARLAND",1,"12/1/2010 12:31",1.65,17897,"United Kingdom",£,1.65,Sales
909,536488,21894,"POTTING SHED SEED ENVELOPES",3,"12/1/2010 12:31",1.25,17897,"United Kingdom",£,3.75,Sales
910,536488,70007,"HI TEC ALPINE HAND WARMER",3,"12/1/2010 12:31",1.65,17897,"United Kingdom",£,4.949999999999999,Sales
911,536488,22940,"FELTCRAFT CHRISTMAS FAIRY",1,"12/1/2010 12:31",4.25,17897,"United Kingdom",£,4.25,Sales
912,536488,70007,"HI TEC ALPINE HAND WARMER",1,"12/1/2010 12:31",1.65,17897,"United Kingdom",£,1.65,Sales
913,536488,84347,"ROTATING SILVER ANGELS T-LIGHT HLDR",3,"12/1/2010 12:31",2.55,17897,"United Kingdom",£,7.6499999999999995,Sales
914,536488,22150,"3 STRIPEY MICE FELTCRAFT",1,"12/1/2010 12:31",1.95,17897,"United Kingdom",£,1.95,Sales
915,536488,22149,"FELTCRAFT 6 FLOWER FRIENDS",2,"12/1/2010 12:31",2.1,17897,"United Kingdom",£,4.2,Sales
916,536488,22144,"CHRISTMAS CRAFT LITTLE FRIENDS",2,"12/1/2010 12:31",2.1,17897,"United Kingdom",£,4.2,Sales
917,536500,21622,"VINTAGE UNION JACK CUSHION COVER",10,"12/1/2010 12:35",4.95,17377,"United Kingdom",£,49.5,Sales
918,536500,46000M,"POLYESTER FILLER PAD 45x45cm",10,"12/1/2010 12:35",1.55,17377,"United Kingdom",£,15.5,Sales
919,536500,22630,"DOLLY GIRL LUNCH BOX",2,"12/1/2010 12:35",1.95,17377,"United Kingdom",£,3.9,Sales
920,536500,22616,"PACK OF 12 LONDON TISSUES ",12,"12/1/2010 12:35",0.29,17377,"United Kingdom",£,3.4799999999999995,Sales
921,536500,22712,"CARD DOLLY GIRL ",12,"12/1/2010 12:35",0.42,17377,"United Kingdom",£,5.04,Sales
922,536500,22983,"CARD BILLBOARD FONT",12,"12/1/2010 12:35",0.42,17377,"United Kingdom",£,5.04,Sales
923,536500,22024,"RAINY LADIES BIRTHDAY CARD",12,"12/1/2010 12:35",0.42,17377,"United Kingdom",£,5.04,Sales
924,536500,22113,"GREY HEART HOT WATER BOTTLE",3,"12/1/2010 12:35",3.75,17377,"United Kingdom",£,11.25,Sales
925,536500,84029E,"RED WOOLLY HOTTIE WHITE HEART.",2,"12/1/2010 12:35",3.75,17377,"United Kingdom",£,7.5,Sales
926,536500,21488,"RED WHITE SCARF  HOT WATER BOTTLE",2,"12/1/2010 12:35",3.95,17377,"United Kingdom",£,7.9,Sales
927,536500,22900," SET 2 TEA TOWELS I LOVE LONDON ",7,"12/1/2010 12:35",2.95,17377,"United Kingdom",£,20.650000000000002,Sales
928,536500,22895,"SET OF 2 TEA TOWELS APPLE AND PEARS",3,"12/1/2010 12:35",2.95,17377,"United Kingdom",£,8.850000000000001,Sales
929,536500,21035,"SET/2 RED RETROSPOT TEA TOWELS ",3,"12/1/2010 12:35",2.95,17377,"United Kingdom",£,8.850000000000001,Sales
930,536500,21755,"LOVE BUILDING BLOCK WORD",6,"12/1/2010 12:35",5.95,17377,"United Kingdom",£,35.7,Sales
931,536500,21754,"HOME BUILDING BLOCK WORD",6,"12/1/2010 12:35",5.95,17377,"United Kingdom",£,35.7,Sales
932,536502,84879,"ASSORTED COLOUR BIRD ORNAMENT",16,"12/1/2010 12:36",1.69,16552,"United Kingdom",£,27.04,Sales
933,536502,22784,"LANTERN CREAM GAZEBO ",3,"12/1/2010 12:36",4.95,16552,"United Kingdom",£,14.850000000000001,Sales
934,536502,21441,"BLUE BIRDHOUSE DECORATION",12,"12/1/2010 12:36",0.85,16552,"United Kingdom",£,10.2,Sales
935,536502,85123A,"WHITE HANGING HEART T-LIGHT HOLDER",6,"12/1/2010 12:36",2.95,16552,"United Kingdom",£,17.700000000000003,Sales
936,536502,22423,"REGENCY CAKESTAND 3 TIER",2,"12/1/2010 12:36",12.75,16552,"United Kingdom",£,25.5,Sales
937,536508,84947,"ANTIQUE SILVER TEA GLASS ENGRAVED",72,"12/1/2010 12:38",1.06,17181,"United Kingdom",£,76.32000000000001,Sales
938,536508,21326,"AGED GLASS SILVER T-LIGHT HOLDER",144,"12/1/2010 12:38",0.55,17181,"United Kingdom",£,79.2,Sales
939,C536506,22960,"JAM MAKING SET WITH JARS",-6,"12/1/2010 12:38",4.25,17897,"United Kingdom",£,-25.5,Returns
940,536514,22865,"HAND WARMER OWL DESIGN",36,"12/1/2010 12:40",2.1,17951,"United Kingdom",£,75.60000000000001,Sales
941,536514,22485,"SET OF 2 WOODEN MARKET CRATES",4,"12/1/2010 12:40",12.75,17951,"United Kingdom",£,51,Sales
942,536514,22807,"SET OF 6 T-LIGHTS TOADSTOOLS",6,"12/1/2010 12:40",2.95,17951,"United Kingdom",£,17.700000000000003,Sales
943,536514,22633,"HAND WARMER UNION JACK",36,"12/1/2010 12:40",2.1,17951,"United Kingdom",£,75.60000000000001,Sales
944,536514,22866,"HAND WARMER SCOTTY DOG DESIGN",36,"12/1/2010 12:40",2.1,17951,"United Kingdom",£,75.60000000000001,Sales
945,536520,21794,"CLASSIC FRENCH STYLE BASKET NATURAL",1,"12/1/2010 12:43",6.75,14729,"United Kingdom",£,6.75,Sales
946,536520,20707,"CRAZY DAISY HEART DECORATION",1,"12/1/2010 12:43",1.25,14729,"United Kingdom",£,1.25,Sales
947,536520,21175,"GIN + TONIC DIET METAL SIGN",1,"12/1/2010 12:43",2.1,14729,"United Kingdom",£,2.1,Sales
948,536520,22926,"IVORY GIANT GARDEN THERMOMETER",1,"12/1/2010 12:43",5.95,14729,"United Kingdom",£,5.95,Sales
949,536520,22588,"CARD HOLDER GINGHAM HEART",2,"12/1/2010 12:43",2.55,14729,"United Kingdom",£,5.1,Sales
950,536520,21292,"SMALL STRIPES CHOCOLATE GIFT BAG ",16,"12/1/2010 12:43",0.85,14729,"United Kingdom",£,13.6,Sales
951,536520,21890,"S/6 WOODEN SKITTLES IN COTTON BAG",1,"12/1/2010 12:43",2.95,14729,"United Kingdom",£,2.95,Sales
952,536520,22632,"HAND WARMER RED RETROSPOT",4,"12/1/2010 12:43",2.1,14729,"United Kingdom",£,8.4,Sales
953,536520,22633,"HAND WARMER UNION JACK",3,"12/1/2010 12:43",2.1,14729,"United Kingdom",£,6.300000000000001,Sales
954,536520,22670,"FRENCH WC SIGN BLUE METAL",1,"12/1/2010 12:43",1.25,14729,"United Kingdom",£,1.25,Sales
955,536520,21867,"PINK UNION JACK  LUGGAGE TAG",1,"12/1/2010 12:43",1.25,14729,"United Kingdom",£,1.25,Sales
956,536520,22760,"TRAY, BREAKFAST IN BED",1,"12/1/2010 12:43",12.75,14729,"United Kingdom",£,12.75,Sales
957,536520,22107,"PIZZA PLATE IN BOX",2,"12/1/2010 12:43",3.75,14729,"United Kingdom",£,7.5,Sales
958,536520,22470,"HEART OF WICKER LARGE",1,"12/1/2010 12:43",2.95,14729,"United Kingdom",£,2.95,Sales
959,536520,21486,"PINK HEART DOTS HOT WATER BOTTLE",1,"12/1/2010 12:43",3.75,14729,"United Kingdom",£,3.75,Sales
960,536520,22151,"PLACE SETTING WHITE HEART",14,"12/1/2010 12:43",0.42,14729,"United Kingdom",£,5.88,Sales
961,536520,22643,"SET OF 4 NAPKIN CHARMS LEAVES   ",4,"12/1/2010 12:43",2.55,14729,"United Kingdom",£,10.2,Sales
962,536520,22642,"SET OF 4 NAPKIN CHARMS STARS   ",4,"12/1/2010 12:43",2.55,14729,"United Kingdom",£,10.2,Sales
963,536520,22604,"SET OF 4 NAPKIN CHARMS CUTLERY",3,"12/1/2010 12:43",2.55,14729,"United Kingdom",£,7.6499999999999995,Sales
964,536520,22099,"CARAVAN SQUARE TISSUE BOX",2,"12/1/2010 12:43",1.25,14729,"United Kingdom",£,2.5,Sales
965,536520,22553,"PLASTERS IN TIN SKULLS",1,"12/1/2010 12:43",1.65,14729,"United Kingdom",£,1.65,Sales
966,536520,22551,"PLASTERS IN TIN SPACEBOY",1,"12/1/2010 12:43",1.65,14729,"United Kingdom",£,1.65,Sales
967,536520,22653,"BUTTON BOX ",1,"12/1/2010 12:43",1.95,14729,"United Kingdom",£,1.95,Sales
968,536520,22557,"PLASTERS IN TIN VINTAGE PAISLEY ",2,"12/1/2010 12:43",1.65,14729,"United Kingdom",£,3.3,Sales
969,536520,22906,"12 MESSAGE CARDS WITH ENVELOPES",6,"12/1/2010 12:43",1.65,14729,"United Kingdom",£,9.899999999999999,Sales
970,536520,22754,"SMALL RED BABUSHKA NOTEBOOK ",1,"12/1/2010 12:43",0.85,14729,"United Kingdom",£,0.85,Sales
971,536520,22938,"CUPCAKE LACE PAPER SET 6",5,"12/1/2010 12:43",1.95,14729,"United Kingdom",£,9.75,Sales
972,536520,22812,"PACK 3 BOXES CHRISTMAS PANNETONE",3,"12/1/2010 12:43",1.95,14729,"United Kingdom",£,5.85,Sales
973,536520,22919,"HERB MARKER MINT",2,"12/1/2010 12:43",0.65,14729,"United Kingdom",£,1.3,Sales
974,536520,22917,"HERB MARKER ROSEMARY",1,"12/1/2010 12:43",0.65,14729,"United Kingdom",£,0.65,Sales
975,536520,22920,"HERB MARKER BASIL",3,"12/1/2010 12:43",0.65,14729,"United Kingdom",£,1.9500000000000002,Sales
976,536520,22921,"HERB MARKER CHIVES ",2,"12/1/2010 12:43",0.65,14729,"United Kingdom",£,1.3,Sales
977,536520,22918,"HERB MARKER PARSLEY",2,"12/1/2010 12:43",0.65,14729,"United Kingdom",£,1.3,Sales
978,536520,22916,"HERB MARKER THYME",1,"12/1/2010 12:43",0.65,14729,"United Kingdom",£,0.65,Sales
979,536520,85123A,"WHITE HANGING HEART T-LIGHT HOLDER",3,"12/1/2010 12:43",2.95,14729,"United Kingdom",£,8.850000000000001,Sales
980,536520,22575,"METAL MERRY CHRISTMAS WREATH",1,"12/1/2010 12:43",1.95,14729,"United Kingdom",£,1.95,Sales
981,536520,21804,"WHITE CHRISTMAS GARLAND STARS TREES",3,"12/1/2010 12:43",3.75,14729,"United Kingdom",£,11.25,Sales
982,536520,21584,"RETROSPOT SMALL TUBE MATCHES",12,"12/1/2010 12:43",1.65,14729,"United Kingdom",£,19.799999999999997,Sales
983,536520,21588,"RETROSPOT GIANT TUBE MATCHES",3,"12/1/2010 12:43",2.55,14729,"United Kingdom",£,7.6499999999999995,Sales
984,536520,22152,"PLACE SETTING WHITE STAR",12,"12/1/2010 12:43",0.42,14729,"United Kingdom",£,5.04,Sales
985,536520,22441,"GROW YOUR OWN BASIL IN ENAMEL MUG",1,"12/1/2010 12:43",2.1,14729,"United Kingdom",£,2.1,Sales
986,536520,22955,"36 FOIL STAR CAKE CASES ",2,"12/1/2010 12:43",2.1,14729,"United Kingdom",£,4.2,Sales
987,536520,22956,"36 FOIL HEART CAKE CASES",2,"12/1/2010 12:43",2.1,14729,"United Kingdom",£,4.2,Sales
988,536520,22582,"PACK OF 6 SWEETIE GIFT BOXES",2,"12/1/2010 12:43",2.55,14729,"United Kingdom",£,5.1,Sales
989,536520,22583,"PACK OF 6 HANDBAG GIFT BOXES",3,"12/1/2010 12:43",2.55,14729,"United Kingdom",£,7.6499999999999995,Sales
990,536520,22241,"GARLAND WOODEN HAPPY EASTER",2,"12/1/2010 12:43",1.25,14729,"United Kingdom",£,2.5,Sales
991,536520,22904,"CALENDAR PAPER CUT DESIGN",3,"12/1/2010 12:43",2.95,14729,"United Kingdom",£,8.850000000000001,Sales
992,536520,22905,"CALENDAR IN SEASON DESIGN",2,"12/1/2010 12:43",2.95,14729,"United Kingdom",£,5.9,Sales
993,536520,22197,"SMALL POPCORN HOLDER",3,"12/1/2010 12:43",0.85,14729,"United Kingdom",£,2.55,Sales
994,536520,22092,"BLUE PAISLEY TISSUE BOX",1,"12/1/2010 12:43",1.25,14729,"United Kingdom",£,1.25,Sales
995,536520,22469,"HEART OF WICKER SMALL",1,"12/1/2010 12:43",1.65,14729,"United Kingdom",£,1.65,Sales
996,536520,22100,"SKULLS SQUARE TISSUE BOX",1,"12/1/2010 12:43",1.25,14729,"United Kingdom",£,1.25,Sales
997,536520,22096,"PINK PAISLEY SQUARE TISSUE BOX ",1,"12/1/2010 12:43",1.25,14729,"United Kingdom",£,1.25,Sales
998,536520,22583,"PACK OF 6 HANDBAG GIFT BOXES",1,"12/1/2010 12:43",2.55,14729,"United Kingdom",£,2.55,Sales
999,536520,21358,"TOAST ITS - HAPPY BIRTHDAY",2,"12/1/2010 12:43",1.25,14729,"United Kingdom",£,2.5,Sales
